,Unnamed: 0,store_nbr,month,family,item_nbr,item_sales,family_sales
14010,14010,1,5,BREAD/BAKERY,312113,350.0,52019.227
14011,14011,1,5,BREAD/BAKERY,315474,565.0,52019.227
14012,14012,1,5,BREAD/BAKERY,359913,573.0,52019.227
14013,14013,1,5,BREAD/BAKERY,360313,463.0,52019.227
14014,14014,1,5,BREAD/BAKERY,360314,1186.0,52019.227
14015,14015,1,5,BREAD/BAKERY,409738,927.0,52019.227
14016,14016,1,5,BREAD/BAKERY,409739,169.0,52019.227
14017,14017,1,5,BREAD/BAKERY,414478,330.0,52019.227
14018,14018,1,5,BREAD/BAKERY,452212,1047.0,52019.227
14019,14019,1,5,BREAD/BAKERY,459762,412.0,52019.227
14020,14020,1,5,BREAD/BAKERY,464385,320.0,52019.227
14021,14021,1,5,BREAD/BAKERY,502182,155.0,52019.227
14022,14022,1,5,BREAD/BAKERY,502331,2818.0,52019.227
14023,14023,1,5,BREAD/BAKERY,511172,37.0,52019.227
14024,14024,1,5,BREAD/BAKERY,552050,134.0,52019.227
14025,14025,1,5,BREAD/BAKERY,559044,437.0,52019.227
14026,14026,1,5,BREAD/BAKERY,559494,390.0,52019.227
14027,14027,1,5,BREAD/BAKERY,564287,1552.0,52019.227
14028,14028,1,5,BREAD/BAKERY,564288,528.0,52019.227
14029,14029,1,5,BREAD/BAKERY,594045,161.0,52019.227
14030,14030,1,5,BREAD/BAKERY,679602,414.0,52019.227
14031,14031,1,5,BREAD/BAKERY,679603,301.0,52019.227
14032,14032,1,5,BREAD/BAKERY,679604,331.0,52019.227
14033,14033,1,5,BREAD/BAKERY,696183,250.0,52019.227
14034,14034,1,5,BREAD/BAKERY,724360,649.0,52019.227
14035,14035,1,5,BREAD/BAKERY,724403,452.0,52019.227
14036,14036,1,5,BREAD/BAKERY,736128,382.0,52019.227
14037,14037,1,5,BREAD/BAKERY,809882,421.0,52019.227
14038,14038,1,5,BREAD/BAKERY,823245,431.0,52019.227
14039,14039,1,5,BREAD/BAKERY,830806,432.0,52019.227
14040,14040,1,5,BREAD/BAKERY,841197,2927.0,52019.227
14041,14041,1,5,BREAD/BAKERY,847894,937.0,52019.227
14042,14042,1,5,BREAD/BAKERY,858872,127.0,52019.227
14043,14043,1,5,BREAD/BAKERY,888682,1012.0,52019.227
14044,14044,1,5,BREAD/BAKERY,888689,419.0,52019.227
14045,14045,1,5,BREAD/BAKERY,913526,129.0,52019.227
14046,14046,1,5,BREAD/BAKERY,983310,187.0,52019.227
14047,14047,1,5,BREAD/BAKERY,986193,702.0,52019.227
14048,14048,1,5,BREAD/BAKERY,1033395,678.0,52019.227
14049,14049,1,5,BREAD/BAKERY,1038937,448.0,52019.227
14050,14050,1,5,BREAD/BAKERY,1038945,553.0,52019.227
14051,14051,1,5,BREAD/BAKERY,1038946,467.0,52019.227
14052,14052,1,5,BREAD/BAKERY,1038950,420.0,52019.227
14053,14053,1,5,BREAD/BAKERY,1038952,677.0,52019.227
14054,14054,1,5,BREAD/BAKERY,1038953,446.0,52019.227
14055,14055,1,5,BREAD/BAKERY,1038954,125.0,52019.227
14056,14056,1,5,BREAD/BAKERY,1038962,428.0,52019.227
14057,14057,1,5,BREAD/BAKERY,1045449,319.0,52019.227
14058,14058,1,5,BREAD/BAKERY,1072173,378.0,52019.227
14059,14059,1,5,BREAD/BAKERY,1089843,639.0,52019.227
14060,14060,1,5,BREAD/BAKERY,1089844,371.0,52019.227
14061,14061,1,5,BREAD/BAKERY,1092008,129.0,52019.227
14062,14062,1,5,BREAD/BAKERY,1149579,418.0,52019.227
14063,14063,1,5,BREAD/BAKERY,1179579,291.0,52019.227
14064,14064,1,5,BREAD/BAKERY,1179580,354.0,52019.227
14065,14065,1,5,BREAD/BAKERY,1179581,350.0,52019.227
14066,14066,1,5,BREAD/BAKERY,1210038,380.0,52019.227
14067,14067,1,5,BREAD/BAKERY,1279049,900.0,52019.227
14068,14068,1,5,BREAD/BAKERY,1303141,308.0,52019.227
14069,14069,1,5,BREAD/BAKERY,1309245,585.0,52019.227
14070,14070,1,5,BREAD/BAKERY,1309246,1267.0,52019.227
14071,14071,1,5,BREAD/BAKERY,1309560,168.0,52019.227
14072,14072,1,5,BREAD/BAKERY,1313222,498.0,52019.227
14073,14073,1,5,BREAD/BAKERY,1313223,754.0,52019.227
14074,14074,1,5,BREAD/BAKERY,1321497,276.0,52019.227
14075,14075,1,5,BREAD/BAKERY,1333307,1756.0,52019.227
14076,14076,1,5,BREAD/BAKERY,1415679,247.0,52019.227
14077,14077,1,5,BREAD/BAKERY,1453122,113.0,52019.227
14078,14078,1,5,BREAD/BAKERY,1453123,156.0,52019.227
14079,14079,1,5,BREAD/BAKERY,1453124,170.0,52019.227
14080,14080,1,5,BREAD/BAKERY,1454707,65.0,52019.227
14081,14081,1,5,BREAD/BAKERY,1454708,101.0,52019.227
14082,14082,1,5,BREAD/BAKERY,1457840,271.0,52019.227
14083,14083,1,5,BREAD/BAKERY,1916577,271.0,52019.227
14084,14084,1,5,BREAD/BAKERY,1916578,102.0,52019.227
14085,14085,1,5,BREAD/BAKERY,1916579,114.0,52019.227
14086,14086,1,5,BREAD/BAKERY,1932980,287.0,52019.227
14087,14087,1,5,BREAD/BAKERY,1940454,133.0,52019.227
14088,14088,1,5,BREAD/BAKERY,1958713,102.0,52019.227
14089,14089,1,5,BREAD/BAKERY,1963740,259.0,52019.227
14090,14090,1,5,BREAD/BAKERY,1973454,240.0,52019.227
14091,14091,1,5,BREAD/BAKERY,1973543,242.0,52019.227
14092,14092,1,5,BREAD/BAKERY,1973587,170.0,52019.227
14093,14093,1,5,BREAD/BAKERY,1978835,1310.0,52019.227
14094,14094,1,5,BREAD/BAKERY,1989798,82.0,52019.227
14095,14095,1,5,BREAD/BAKERY,1998005,257.0,52019.227
17413,17413,1,6,BREAD/BAKERY,103665,506.0,51924.312
17414,17414,1,6,BREAD/BAKERY,153239,216.0,51924.312
17415,17415,1,6,BREAD/BAKERY,153395,202.0,51924.312
17416,17416,1,6,BREAD/BAKERY,153398,485.0,51924.312
17417,17417,1,6,BREAD/BAKERY,165718,306.0,51924.312
17418,17418,1,6,BREAD/BAKERY,215370,321.0,51924.312
17419,17419,1,6,BREAD/BAKERY,253103,44.0,51924.312
17420,17420,1,6,BREAD/BAKERY,265279,533.0,51924.312
17421,17421,1,6,BREAD/BAKERY,269084,391.0,51924.312
17422,17422,1,6,BREAD/BAKERY,302952,394.0,51924.312
17423,17423,1,6,BREAD/BAKERY,310644,2315.0,51924.312
17424,17424,1,6,BREAD/BAKERY,310647,180.0,51924.312
17425,17425,1,6,BREAD/BAKERY,311994,3702.313,51924.312
17426,17426,1,6,BREAD/BAKERY,312113,369.0,51924.312
17427,17427,1,6,BREAD/BAKERY,315474,475.0,51924.312
17428,17428,1,6,BREAD/BAKERY,359913,564.0,51924.312
17429,17429,1,6,BREAD/BAKERY,360313,433.0,51924.312
17430,17430,1,6,BREAD/BAKERY,360314,1058.0,51924.312
17431,17431,1,6,BREAD/BAKERY,402299,8.0,51924.312
17432,17432,1,6,BREAD/BAKERY,409738,1009.0,51924.312
17433,17433,1,6,BREAD/BAKERY,409739,150.0,51924.312
17434,17434,1,6,BREAD/BAKERY,414478,172.0,51924.312
17435,17435,1,6,BREAD/BAKERY,452212,1101.0,51924.312
17436,17436,1,6,BREAD/BAKERY,459762,415.0,51924.312
17437,17437,1,6,BREAD/BAKERY,464385,294.0,51924.312
17438,17438,1,6,BREAD/BAKERY,502182,201.0,51924.312
17439,17439,1,6,BREAD/BAKERY,502331,2931.0,51924.312
17440,17440,1,6,BREAD/BAKERY,511172,42.0,51924.312
17441,17441,1,6,BREAD/BAKERY,552050,204.0,51924.312
17442,17442,1,6,BREAD/BAKERY,559044,467.0,51924.312
17443,17443,1,6,BREAD/BAKERY,559494,409.0,51924.312
17444,17444,1,6,BREAD/BAKERY,564287,1584.0,51924.312
17445,17445,1,6,BREAD/BAKERY,564288,491.0,51924.312
17446,17446,1,6,BREAD/BAKERY,594045,106.0,51924.312
17447,17447,1,6,BREAD/BAKERY,679602,364.0,51924.312
17448,17448,1,6,BREAD/BAKERY,679603,203.0,51924.312
17449,17449,1,6,BREAD/BAKERY,679604,231.0,51924.312
17450,17450,1,6,BREAD/BAKERY,696183,232.0,51924.312
17451,17451,1,6,BREAD/BAKERY,724360,649.0,51924.312
17452,17452,1,6,BREAD/BAKERY,724403,368.0,51924.312
17453,17453,1,6,BREAD/BAKERY,736128,379.0,51924.312
17454,17454,1,6,BREAD/BAKERY,809882,478.0,51924.312
17455,17455,1,6,BREAD/BAKERY,823245,445.0,51924.312
17456,17456,1,6,BREAD/BAKERY,830806,432.0,51924.312
17457,17457,1,6,BREAD/BAKERY,841197,3013.0,51924.312
17458,17458,1,6,BREAD/BAKERY,847894,961.0,51924.312
17459,17459,1,6,BREAD/BAKERY,858872,124.0,51924.312
17460,17460,1,6,BREAD/BAKERY,888682,1069.0,51924.312
17461,17461,1,6,BREAD/BAKERY,888689,417.0,51924.312
17462,17462,1,6,BREAD/BAKERY,913526,99.0,51924.312
17463,17463,1,6,BREAD/BAKERY,983310,256.0,51924.312
17464,17464,1,6,BREAD/BAKERY,986193,690.0,51924.312
17465,17465,1,6,BREAD/BAKERY,1033395,657.0,51924.312
17466,17466,1,6,BREAD/BAKERY,1038937,428.0,51924.312
17467,17467,1,6,BREAD/BAKERY,1038945,627.0,51924.312
17468,17468,1,6,BREAD/BAKERY,1038946,431.0,51924.312
17469,17469,1,6,BREAD/BAKERY,1038950,479.0,51924.312
17470,17470,1,6,BREAD/BAKERY,1038952,624.0,51924.312
17471,17471,1,6,BREAD/BAKERY,1038953,468.0,51924.312
17472,17472,1,6,BREAD/BAKERY,1038954,132.0,51924.312
17473,17473,1,6,BREAD/BAKERY,1038962,434.0,51924.312
17474,17474,1,6,BREAD/BAKERY,1045449,300.0,51924.312
17475,17475,1,6,BREAD/BAKERY,1072173,422.0,51924.312
17476,17476,1,6,BREAD/BAKERY,1089843,722.0,51924.312
17477,17477,1,6,BREAD/BAKERY,1089844,529.0,51924.312
17478,17478,1,6,BREAD/BAKERY,1092008,131.0,51924.312
17479,17479,1,6,BREAD/BAKERY,1149579,396.0,51924.312
17480,17480,1,6,BREAD/BAKERY,1179117,12.0,51924.312
17481,17481,1,6,BREAD/BAKERY,1179119,12.0,51924.312
17482,17482,1,6,BREAD/BAKERY,1179579,331.0,51924.312
17483,17483,1,6,BREAD/BAKERY,1179580,441.0,51924.312
17484,17484,1,6,BREAD/BAKERY,1179581,244.0,51924.312
17485,17485,1,6,BREAD/BAKERY,1210038,454.0,51924.312
17486,17486,1,6,BREAD/BAKERY,1279049,829.0,51924.312
17487,17487,1,6,BREAD/BAKERY,1303141,226.0,51924.312
17488,17488,1,6,BREAD/BAKERY,1309245,187.0,51924.312
17489,17489,1,6,BREAD/BAKERY,1309246,1409.0,51924.312
17490,17490,1,6,BREAD/BAKERY,1309560,203.0,51924.312
17491,17491,1,6,BREAD/BAKERY,1313222,484.0,51924.312
17492,17492,1,6,BREAD/BAKERY,1313223,736.0,51924.312
17493,17493,1,6,BREAD/BAKERY,1321497,251.0,51924.312
17494,17494,1,6,BREAD/BAKERY,1333307,2235.0,51924.312
17495,17495,1,6,BREAD/BAKERY,1415679,232.0,51924.312
17496,17496,1,6,BREAD/BAKERY,1453122,112.0,51924.312
17497,17497,1,6,BREAD/BAKERY,1453123,130.0,51924.312
17498,17498,1,6,BREAD/BAKERY,1453124,105.0,51924.312
17499,17499,1,6,BREAD/BAKERY,1454707,99.0,51924.312
17500,17500,1,6,BREAD/BAKERY,1454708,116.0,51924.312
17501,17501,1,6,BREAD/BAKERY,1457840,447.0,51924.312
17502,17502,1,6,BREAD/BAKERY,1916577,258.0,51924.312
17503,17503,1,6,BREAD/BAKERY,1916578,57.0,51924.312
17504,17504,1,6,BREAD/BAKERY,1916579,97.0,51924.312
17505,17505,1,6,BREAD/BAKERY,1932980,213.0,51924.312
17506,17506,1,6,BREAD/BAKERY,1940454,135.0,51924.312
17507,17507,1,6,BREAD/BAKERY,1958713,108.0,51924.312
17508,17508,1,6,BREAD/BAKERY,1963740,270.0,51924.312
17509,17509,1,6,BREAD/BAKERY,1973454,182.0,51924.312
17510,17510,1,6,BREAD/BAKERY,1973543,183.0,51924.312
17511,17511,1,6,BREAD/BAKERY,1973587,83.0,51924.312
17512,17512,1,6,BREAD/BAKERY,1978835,1318.0,51924.312
17513,17513,1,6,BREAD/BAKERY,1989798,173.0,51924.312
17514,17514,1,6,BREAD/BAKERY,1998005,284.0,51924.312
20839,20839,1,7,BREAD/BAKERY,103665,416.0,52055.65
20840,20840,1,7,BREAD/BAKERY,153239,175.0,52055.65
20841,20841,1,7,BREAD/BAKERY,153395,154.0,52055.65
20842,20842,1,7,BREAD/BAKERY,153398,459.0,52055.65
20843,20843,1,7,BREAD/BAKERY,165718,341.0,52055.65
20844,20844,1,7,BREAD/BAKERY,215370,299.0,52055.65
20845,20845,1,7,BREAD/BAKERY,253103,60.0,52055.65
20846,20846,1,7,BREAD/BAKERY,265279,538.0,52055.65
20847,20847,1,7,BREAD/BAKERY,269084,447.0,52055.65
20848,20848,1,7,BREAD/BAKERY,302952,356.0,52055.65
20849,20849,1,7,BREAD/BAKERY,310644,2298.0,52055.65
20850,20850,1,7,BREAD/BAKERY,310647,215.0,52055.65
20851,20851,1,7,BREAD/BAKERY,311994,3599.647,52055.65
20852,20852,1,7,BREAD/BAKERY,312113,365.0,52055.65
20853,20853,1,7,BREAD/BAKERY,315474,499.0,52055.65
20854,20854,1,7,BREAD/BAKERY,359913,563.0,52055.65
20855,20855,1,7,BREAD/BAKERY,360313,400.0,52055.65
20856,20856,1,7,BREAD/BAKERY,360314,892.0,52055.65
20857,20857,1,7,BREAD/BAKERY,402299,12.0,52055.65
20858,20858,1,7,BREAD/BAKERY,409738,1168.0,52055.65
20859,20859,1,7,BREAD/BAKERY,409739,166.0,52055.65
20860,20860,1,7,BREAD/BAKERY,414478,230.0,52055.65
20861,20861,1,7,BREAD/BAKERY,452212,1003.0,52055.65
20862,20862,1,7,BREAD/BAKERY,459762,483.0,52055.65
20863,20863,1,7,BREAD/BAKERY,464385,269.0,52055.65
20864,20864,1,7,BREAD/BAKERY,502182,151.0,52055.65
20865,20865,1,7,BREAD/BAKERY,502331,3020.0,52055.65
20866,20866,1,7,BREAD/BAKERY,511172,35.0,52055.65
20867,20867,1,7,BREAD/BAKERY,552050,173.0,52055.65
20868,20868,1,7,BREAD/BAKERY,559044,434.0,52055.65
20869,20869,1,7,BREAD/BAKERY,559494,407.0,52055.65
20870,20870,1,7,BREAD/BAKERY,564287,1182.0,52055.65
20871,20871,1,7,BREAD/BAKERY,564288,400.0,52055.65
20872,20872,1,7,BREAD/BAKERY,594045,166.0,52055.65
20873,20873,1,7,BREAD/BAKERY,679602,386.0,52055.65
20874,20874,1,7,BREAD/BAKERY,679603,253.0,52055.65
20875,20875,1,7,BREAD/BAKERY,679604,291.0,52055.65
20876,20876,1,7,BREAD/BAKERY,696183,276.0,52055.65
20877,20877,1,7,BREAD/BAKERY,724360,653.0,52055.65
20878,20878,1,7,BREAD/BAKERY,724403,404.0,52055.65
20879,20879,1,7,BREAD/BAKERY,736128,331.0,52055.65
20880,20880,1,7,BREAD/BAKERY,809882,482.0,52055.65
20881,20881,1,7,BREAD/BAKERY,823245,390.0,52055.65
20882,20882,1,7,BREAD/BAKERY,830806,416.0,52055.65
20883,20883,1,7,BREAD/BAKERY,841197,2854.0,52055.65
20884,20884,1,7,BREAD/BAKERY,847894,937.0,52055.65
20885,20885,1,7,BREAD/BAKERY,858872,107.0,52055.65
20886,20886,1,7,BREAD/BAKERY,888682,983.0,52055.65
20887,20887,1,7,BREAD/BAKERY,888689,426.0,52055.65
20888,20888,1,7,BREAD/BAKERY,913526,66.0,52055.65
20889,20889,1,7,BREAD/BAKERY,983310,254.0,52055.65
20890,20890,1,7,BREAD/BAKERY,986193,560.0,52055.65
20891,20891,1,7,BREAD/BAKERY,1033395,755.0,52055.65
20892,20892,1,7,BREAD/BAKERY,1038937,444.0,52055.65
20893,20893,1,7,BREAD/BAKERY,1038945,557.0,52055.65
20894,20894,1,7,BREAD/BAKERY,1038946,439.0,52055.65
20895,20895,1,7,BREAD/BAKERY,1038950,417.0,52055.65
20896,20896,1,7,BREAD/BAKERY,1038952,667.0,52055.65
20897,20897,1,7,BREAD/BAKERY,1038953,488.0,52055.65
20898,20898,1,7,BREAD/BAKERY,1038954,114.0,52055.65
20899,20899,1,7,BREAD/BAKERY,1038962,321.0,52055.65
20900,20900,1,7,BREAD/BAKERY,1045449,349.0,52055.65
20901,20901,1,7,BREAD/BAKERY,1072173,390.0,52055.65
20902,20902,1,7,BREAD/BAKERY,1089843,615.0,52055.65
20903,20903,1,7,BREAD/BAKERY,1089844,437.0,52055.65
20904,20904,1,7,BREAD/BAKERY,1092008,134.0,52055.65
20905,20905,1,7,BREAD/BAKERY,1149579,403.0,52055.65
20906,20906,1,7,BREAD/BAKERY,1179119,25.0,52055.65
20907,20907,1,7,BREAD/BAKERY,1179579,311.0,52055.65
20908,20908,1,7,BREAD/BAKERY,1179580,344.0,52055.65
20909,20909,1,7,BREAD/BAKERY,1179581,298.0,52055.65
20910,20910,1,7,BREAD/BAKERY,1210038,394.0,52055.65
20911,20911,1,7,BREAD/BAKERY,1279049,739.0,52055.65
20912,20912,1,7,BREAD/BAKERY,1303141,297.0,52055.65
20913,20913,1,7,BREAD/BAKERY,1309245,355.0,52055.65
20914,20914,1,7,BREAD/BAKERY,1309246,1452.0,52055.65
20915,20915,1,7,BREAD/BAKERY,1309560,264.0,52055.65
20916,20916,1,7,BREAD/BAKERY,1313222,555.0,52055.65
20917,20917,1,7,BREAD/BAKERY,1313223,1010.0,52055.65
20918,20918,1,7,BREAD/BAKERY,1321497,248.0,52055.65
20919,20919,1,7,BREAD/BAKERY,1333307,2503.0,52055.65
20920,20920,1,7,BREAD/BAKERY,1415679,251.0,52055.65
20921,20921,1,7,BREAD/BAKERY,1453122,179.0,52055.65
20922,20922,1,7,BREAD/BAKERY,1453123,216.0,52055.65
20923,20923,1,7,BREAD/BAKERY,1453124,206.0,52055.65
20924,20924,1,7,BREAD/BAKERY,1454707,232.0,52055.65
20925,20925,1,7,BREAD/BAKERY,1454708,205.0,52055.65
20926,20926,1,7,BREAD/BAKERY,1457840,525.0,52055.65
20927,20927,1,7,BREAD/BAKERY,1916577,211.0,52055.65
20928,20928,1,7,BREAD/BAKERY,1916578,45.0,52055.65
20929,20929,1,7,BREAD/BAKERY,1916579,37.0,52055.65
20930,20930,1,7,BREAD/BAKERY,1932980,201.0,52055.65
20931,20931,1,7,BREAD/BAKERY,1940454,89.0,52055.65
20932,20932,1,7,BREAD/BAKERY,1940466,52.0,52055.65
20933,20933,1,7,BREAD/BAKERY,1958713,65.0,52055.65
20934,20934,1,7,BREAD/BAKERY,1963740,243.0,52055.65
20935,20935,1,7,BREAD/BAKERY,1973454,177.0,52055.65
20936,20936,1,7,BREAD/BAKERY,1973543,128.0,52055.65
20937,20937,1,7,BREAD/BAKERY,1973587,125.0,52055.65
20938,20938,1,7,BREAD/BAKERY,1978835,1348.0,52055.65
20939,20939,1,7,BREAD/BAKERY,1989798,208.0,52055.65
20940,20940,1,7,BREAD/BAKERY,1998005,543.0,52055.65
24278,24278,1,8,BREAD/BAKERY,103665,357.0,44773.953
24279,24279,1,8,BREAD/BAKERY,153239,88.0,44773.953
24280,24280,1,8,BREAD/BAKERY,153395,189.0,44773.953
24281,24281,1,8,BREAD/BAKERY,153398,454.0,44773.953
24282,24282,1,8,BREAD/BAKERY,165718,321.0,44773.953
24283,24283,1,8,BREAD/BAKERY,215370,255.0,44773.953
24284,24284,1,8,BREAD/BAKERY,253103,19.0,44773.953
24285,24285,1,8,BREAD/BAKERY,265279,529.0,44773.953
24286,24286,1,8,BREAD/BAKERY,269084,402.0,44773.953
24287,24287,1,8,BREAD/BAKERY,302952,253.0,44773.953
24288,24288,1,8,BREAD/BAKERY,310644,2174.0,44773.953
24289,24289,1,8,BREAD/BAKERY,310647,150.0,44773.953
24290,24290,1,8,BREAD/BAKERY,311994,3115.955,44773.953
24291,24291,1,8,BREAD/BAKERY,312113,272.0,44773.953
24292,24292,1,8,BREAD/BAKERY,315474,484.0,44773.953
24293,24293,1,8,BREAD/BAKERY,359913,317.0,44773.953
24294,24294,1,8,BREAD/BAKERY,360313,270.0,44773.953
24295,24295,1,8,BREAD/BAKERY,360314,800.0,44773.953
24296,24296,1,8,BREAD/BAKERY,409738,784.0,44773.953
24297,24297,1,8,BREAD/BAKERY,409739,186.0,44773.953
24298,24298,1,8,BREAD/BAKERY,414478,227.0,44773.953
24299,24299,1,8,BREAD/BAKERY,452212,978.0,44773.953
24300,24300,1,8,BREAD/BAKERY,459762,485.0,44773.953
24301,24301,1,8,BREAD/BAKERY,464385,234.0,44773.953
24302,24302,1,8,BREAD/BAKERY,502182,124.0,44773.953
24303,24303,1,8,BREAD/BAKERY,502331,2547.0,44773.953
24304,24304,1,8,BREAD/BAKERY,511172,34.0,44773.953
24305,24305,1,8,BREAD/BAKERY,552050,131.0,44773.953
24306,24306,1,8,BREAD/BAKERY,559044,392.0,44773.953
24307,24307,1,8,BREAD/BAKERY,559494,439.0,44773.953
24308,24308,1,8,BREAD/BAKERY,564287,1254.0,44773.953
24309,24309,1,8,BREAD/BAKERY,564288,356.0,44773.953
24310,24310,1,8,BREAD/BAKERY,594045,188.0,44773.953
24311,24311,1,8,BREAD/BAKERY,679602,354.0,44773.953
24312,24312,1,8,BREAD/BAKERY,679603,211.0,44773.953
24313,24313,1,8,BREAD/BAKERY,679604,267.0,44773.953
24314,24314,1,8,BREAD/BAKERY,696183,260.0,44773.953
24315,24315,1,8,BREAD/BAKERY,724360,546.0,44773.953
24316,24316,1,8,BREAD/BAKERY,724403,351.0,44773.953
24317,24317,1,8,BREAD/BAKERY,736128,305.0,44773.953
24318,24318,1,8,BREAD/BAKERY,809882,391.0,44773.953
24319,24319,1,8,BREAD/BAKERY,823245,410.0,44773.953
24320,24320,1,8,BREAD/BAKERY,830806,388.0,44773.953
24321,24321,1,8,BREAD/BAKERY,841197,2440.0,44773.953
24322,24322,1,8,BREAD/BAKERY,847894,745.0,44773.953
24323,24323,1,8,BREAD/BAKERY,858872,111.0,44773.953
24324,24324,1,8,BREAD/BAKERY,888682,739.0,44773.953
24325,24325,1,8,BREAD/BAKERY,888689,410.0,44773.953
24326,24326,1,8,BREAD/BAKERY,913526,75.0,44773.953
24327,24327,1,8,BREAD/BAKERY,983310,220.0,44773.953
24328,24328,1,8,BREAD/BAKERY,986193,525.0,44773.953
24329,24329,1,8,BREAD/BAKERY,1033395,673.0,44773.953
24330,24330,1,8,BREAD/BAKERY,1038937,332.0,44773.953
24331,24331,1,8,BREAD/BAKERY,1038945,479.0,44773.953
24332,24332,1,8,BREAD/BAKERY,1038946,413.0,44773.953
24333,24333,1,8,BREAD/BAKERY,1038950,426.0,44773.953
24334,24334,1,8,BREAD/BAKERY,1038952,518.0,44773.953
24335,24335,1,8,BREAD/BAKERY,1038953,404.0,44773.953
24336,24336,1,8,BREAD/BAKERY,1038954,102.0,44773.953
24337,24337,1,8,BREAD/BAKERY,1038962,352.0,44773.953
24338,24338,1,8,BREAD/BAKERY,1045449,256.0,44773.953
24339,24339,1,8,BREAD/BAKERY,1072173,384.0,44773.953
24340,24340,1,8,BREAD/BAKERY,1089843,482.0,44773.953
24341,24341,1,8,BREAD/BAKERY,1089844,354.0,44773.953
24342,24342,1,8,BREAD/BAKERY,1092008,104.0,44773.953
24343,24343,1,8,BREAD/BAKERY,1149579,332.0,44773.953
24344,24344,1,8,BREAD/BAKERY,1179117,12.0,44773.953
24345,24345,1,8,BREAD/BAKERY,1179119,10.0,44773.953
24346,24346,1,8,BREAD/BAKERY,1179579,268.0,44773.953
24347,24347,1,8,BREAD/BAKERY,1179580,359.0,44773.953
24348,24348,1,8,BREAD/BAKERY,1179581,318.0,44773.953
24349,24349,1,8,BREAD/BAKERY,1210038,356.0,44773.953
24350,24350,1,8,BREAD/BAKERY,1279049,557.0,44773.953
24351,24351,1,8,BREAD/BAKERY,1303141,276.0,44773.953
24352,24352,1,8,BREAD/BAKERY,1309245,700.0,44773.953
24353,24353,1,8,BREAD/BAKERY,1309246,1087.0,44773.953
24354,24354,1,8,BREAD/BAKERY,1309560,202.0,44773.953
24355,24355,1,8,BREAD/BAKERY,1313222,700.0,44773.953
24356,24356,1,8,BREAD/BAKERY,1313223,986.0,44773.953
24357,24357,1,8,BREAD/BAKERY,1321497,307.0,44773.953
24358,24358,1,8,BREAD/BAKERY,1333307,1762.0,44773.953
24359,24359,1,8,BREAD/BAKERY,1415679,237.0,44773.953
24360,24360,1,8,BREAD/BAKERY,1453122,180.0,44773.953
24361,24361,1,8,BREAD/BAKERY,1453123,194.0,44773.953
24362,24362,1,8,BREAD/BAKERY,1453124,236.0,44773.953
24363,24363,1,8,BREAD/BAKERY,1454707,210.0,44773.953
24364,24364,1,8,BREAD/BAKERY,1454708,79.0,44773.953
24365,24365,1,8,BREAD/BAKERY,1457840,340.0,44773.953
24366,24366,1,8,BREAD/BAKERY,1916577,187.0,44773.953
24367,24367,1,8,BREAD/BAKERY,1916578,23.0,44773.953
24368,24368,1,8,BREAD/BAKERY,1916579,32.0,44773.953
24369,24369,1,8,BREAD/BAKERY,1932980,123.0,44773.953
24370,24370,1,8,BREAD/BAKERY,1940454,63.0,44773.953
24371,24371,1,8,BREAD/BAKERY,1940466,15.0,44773.953
24372,24372,1,8,BREAD/BAKERY,1958713,72.0,44773.953
24373,24373,1,8,BREAD/BAKERY,1963740,172.0,44773.953
24374,24374,1,8,BREAD/BAKERY,1973454,90.0,44773.953
24375,24375,1,8,BREAD/BAKERY,1973543,74.0,44773.953
24376,24376,1,8,BREAD/BAKERY,1973587,114.0,44773.953
24377,24377,1,8,BREAD/BAKERY,1978835,830.0,44773.953
24378,24378,1,8,BREAD/BAKERY,1989798,136.0,44773.953
24379,24379,1,8,BREAD/BAKERY,1998005,299.0,44773.953
27625,27625,1,9,BREAD/BAKERY,103665,343.0,43016.633
27626,27626,1,9,BREAD/BAKERY,153239,119.0,43016.633
27627,27627,1,9,BREAD/BAKERY,153395,180.0,43016.633
27628,27628,1,9,BREAD/BAKERY,153398,393.0,43016.633
27629,27629,1,9,BREAD/BAKERY,165718,298.0,43016.633
27630,27630,1,9,BREAD/BAKERY,215370,434.0,43016.633
27631,27631,1,9,BREAD/BAKERY,253103,9.0,43016.633
27632,27632,1,9,BREAD/BAKERY,265279,526.0,43016.633
27633,27633,1,9,BREAD/BAKERY,269084,295.0,43016.633
27634,27634,1,9,BREAD/BAKERY,302952,284.0,43016.633
27635,27635,1,9,BREAD/BAKERY,310644,1865.0,43016.633
27636,27636,1,9,BREAD/BAKERY,310647,180.0,43016.633
27637,27637,1,9,BREAD/BAKERY,311994,2780.634,43016.633
27638,27638,1,9,BREAD/BAKERY,312113,236.0,43016.633
27639,27639,1,9,BREAD/BAKERY,315474,397.0,43016.633
27640,27640,1,9,BREAD/BAKERY,359913,357.0,43016.633
27641,27641,1,9,BREAD/BAKERY,360313,361.0,43016.633
27642,27642,1,9,BREAD/BAKERY,360314,866.0,43016.633
27643,27643,1,9,BREAD/BAKERY,409738,755.0,43016.633
27644,27644,1,9,BREAD/BAKERY,409739,173.0,43016.633
27645,27645,1,9,BREAD/BAKERY,414478,294.0,43016.633
27646,27646,1,9,BREAD/BAKERY,452212,942.0,43016.633
27647,27647,1,9,BREAD/BAKERY,459762,342.0,43016.633
